Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles,Boro-Block-Lot,Address,Neighborhood,Building Class,Total Units,Year Built,Gross SqFt,Estimated Gross Income,Gross Income per SqFt,Estimated Expense,Expense per SqFt,Net Operating Income,Full Market Value,Market Value per SqFt,Distance in miles
2-05795-0518,3530 HENRY HUDSON PARKWAY E,RIVERDALE,D4  -ELEVATOR,      216,1955,"312,000","5,531,760",     17.73,"2,979,600",9.55,"2,552,160","19,399,000",     62.18,2-05732-0941,2728 HENRY HUDSON PARKWAY E,RIVERDALE,D1  -ELEVATOR,      121,1928,"158,408","2,536,112",     16.01,"1,617,346",10.21,"918,766","9,369,000",     59.14,0.4,2-05793-0467,3555 OXFORD AVENUE,RIVERDALE,D1  -ELEVATOR,       57,1960,"72,553","1,286,365",     17.73,"692,881",9.55,"593,484","5,715,000",     78.77,0.11,2-05904-0267,600 WEST 239 STREET,RIVERDALE,D1  -ELEVATOR,       90,1956,"98,681","1,776,258",     18.00,"972,008",9.85,"804,250","6,826,000",     69.17,0.18
2-05796-0107,525 WEST 236 STREET,RIVERDALE,D4  -ELEVATOR,       57,1956,"68,728","1,420,608",     20.67,"838,482",12.20,"582,126","4,552,000",     66.23,2-05793-0467,3555 OXFORD AVENUE,RIVERDALE,D1  -ELEVATOR,       57,1960,"72,553","1,499,671",     20.67,"779,945",10.75,"719,726","5,715,000",     78.77,0.12,2-05904-0267,600 WEST 239 STREET,RIVERDALE,D1  -ELEVATOR,       90,1956,"98,681","2,066,380",     20.94,"1,089,438",11.04,"976,942","6,826,000",     69.17,0.16,2-05780-0940,3900 GREYSTONE AVENUE,RIVERDALE,D1  -ELEVATOR,      127,1928,"134,703","2,747,941",     20.40,"1,376,665",10.22,"1,371,277","8,191,000",     60.81,0.24
2-05796-0135,3656 JOHNSON AVENUE,RIVERDALE,D4  -ELEVATOR,       56,1932,"73,911","1,518,132",     20.54,"971,930",13.15,"546,202","4,267,000",     57.73,2-05780-0940,3900 GREYSTONE AVENUE,RIVERDALE,D1  -ELEVATOR,      127,1928,"134,703","2,730,430",     20.27,"1,382,053",10.26," 1,348,377","8,191,000",     60.81,0.24,2-05793-0467,3555 OXFORD AVENUE,RIVERDALE,D1  -ELEVATOR,       57,1960,"72,553","1,490,239",     20.54,"782,847",10.79,"707,392","5,715,000",     78.77,0.12,2-05904-0267,600 WEST 239 STREET,RIVERDALE,D1  -ELEVATOR,       90,1956,"98,681","2,053,552",     20.81,"1,094,372",11.09,"959,179","6,826,000",     69.17,0.16
2-05797-0213,525 WEST 238 STREET,RIVERDALE,C6  -WALK-UP,       70,1926,"117,929","1,524,822",     12.93,"725,263",6.15,"799,559","5,589,000",     47.39,2-05777-0714,3820 WALDO AVENUE,KINGSBRIDGE/JEROME PARK,C1  -WALK-UP,       66,1923,"76,677","991,434",     12.93,"471,564",6.15,"519,870","5,455,000",     71.14,0.28,2-05801-1054,215 WEST 242 STREET,VAN CORTLANDT PARK,C1  -WALK-UP,       33,1923,"21,660","273,782",     12.64,"143,389",6.62,"130,393","2,691,000",    124.24,0.51,2-05825-1554,6225 BROADWAY,FIELDSTON,C9  -WALK-UP,       96,1950,"78,825","1,068,867",     13.56,"524,186",6.65,"544,681","6,209,000",     78.77,0.79
2-05799-0032,3635 JOHNSON AVENUE,RIVERDALE,D4  -ELEVATOR,       82,1954,"106,684","1,764,553",     16.54,"975,092",9.14,"789,462","5,911,000",     55.41,2-05732-0941,2728 HENRY HUDSON PARKWAY E,RIVERDALE,D1  -ELEVATOR,      121,1928,"158,408","2,349,191",     14.83,"1,552,398",9.80,"796,792","9,369,000",     59.14,0.51,2-05904-0267,600 WEST 239 STREET,RIVERDALE,D1  -ELEVATOR,       90,1956,"98,681","1,658,828",     16.81,"930,562",9.43,"728,266","6,826,000",     69.17,0.09,2-05793-0467,3555 OXFORD AVENUE,RIVERDALE,D1  -ELEVATOR,       57,1960,"72,553","1,200,027",     16.54,"663,134",9.14,"536,892","5,715,000",     78.77,0.13
2-05799-0073,3601 JOHNSON AVENUE,RIVERDALE,D4  -ELEVATOR,       90,1955,"115,597","1,890,011",     16.35,"1,003,382",8.68,"886,629","6,619,000",     57.26,2-05907-0352,3800 INDEPENDENCE AVENUE,RIVERDALE,D1  -ELEVATOR,       72,1970,"84,925","1,388,524",     16.35,"737,149",8.68,"651,375","6,057,000",     71.32,0.15,2-05798-0077,545 WEST 236 STREET,RIVERDALE,D7  -ELEVATOR,       64,1939,"90,025","1,425,996",     15.84,"684,190",7.60,"741,806","6,467,000",     71.84,0.06,2-05787-0137,3220 NETHERLAND AVENUE,RIVERDALE,D1  -ELEVATOR,       85,1954,"100,498","1,683,342",     16.75,"860,263",8.56,"823,079","7,573,000",     75.35,0.22
2-05800-0001,3616 HENRY HUDSON PARKWAY E,RIVERDALE,D4  -ELEVATOR,      120,1954,"207,100","3,398,511",     16.41,"1,859,758",8.98,"1,538,753","11,495,000",     55.50,2-05907-0352,3800 INDEPENDENCE AVENUE,RIVERDALE,D1  -ELEVATOR,       72,1970,"84,925","1,393,619",     16.41,"762,627",8.98,"630,993","6,057,000",     71.32,0.15,2-05787-0137,3220 NETHERLAND AVENUE,RIVERDALE,D1  -ELEVATOR,       85,1954,"100,498","1,689,371",     16.81,"890,412",8.86,"798,959","7,573,000",     75.35,0.19,2-05798-0077,545 WEST 236 STREET,RIVERDALE,D7  -ELEVATOR,       64,1939,"90,025","1,431,398",     15.90,"711,198",7.90,"720,200","6,467,000",     71.84,0.1
2-05802-1294,6035 BROADWAY,VAN CORTLANDT PARK,D4  -ELEVATOR,      103,1961,"107,627","1,786,608",     16.60,"962,185",8.94,"824,423","6,157,000",     57.21,2-05780-0940,3900 GREYSTONE AVENUE,RIVERDALE,D1  -ELEVATOR,      127,1928,"134,703","2,170,065",     16.11,"1,131,505",8.40," 1,038,560","8,191,000",     60.81,0.39,2-05904-0267,600 WEST 239 STREET,RIVERDALE,D1  -ELEVATOR,       90,1956,"98,681","1,643,039",     16.65,"910,826",9.23,"732,213","6,826,000",     69.17,0.7,2-05793-0467,3555 OXFORD AVENUE,RIVERDALE,D1  -ELEVATOR,       57,1960,"72,553","1,188,418",     16.38,"648,624",8.94,"539,794","5,715,000",     78.77,0.72
2-05803-0960,4410 CAYUGA AVENUE,FIELDSTON,D4  -ELEVATOR,       49,1931,"59,000","945,770",     16.03,"512,710",8.69,"433,060","3,218,000",     54.54,2-05814-1155,210 WEST 251 STREET,FIELDSTON,D1  -ELEVATOR,       70,1960,"75,000","1,202,250",     16.03,"651,750",8.69,"550,500","5,969,000",     79.59,0.26,2-05834-3001,6255 BROADWAY,FIELDSTON,D1  -ELEVATOR,       50,1958,"55,400","904,682",     16.33,"517,436",9.34,"387,246","3,692,000",     66.64,0.53,2-05827-1620,244 FIELDSTON TERRACE,FIELDSTON,D1  -ELEVATOR,       72,1961,"63,237","983,335",     15.55,"584,942",9.25,"398,393","4,428,000",     70.02,0.37
2-05803-0965,4414 CAYUGA AVENUE,FIELDSTON,D4  -ELEVATOR,       30,1930,"30,000","489,900",     16.33,"267,000",8.90,"222,900","1,664,000",     55.47,2-05814-1155,210 WEST 251 STREET,FIELDSTON,D1  -ELEVATOR,       70,1960,"75,000","1,224,750",     16.33,"667,500",8.90,"557,250","5,969,000",     79.59,0.26,2-05834-3001,6255 BROADWAY,FIELDSTON,D1  -ELEVATOR,       50,1958,"55,400","921,302",     16.63,"529,624",9.56,"391,678","3,692,000",     66.64,0.53,2-05827-1620,244 FIELDSTON TERRACE,FIELDSTON,D1  -ELEVATOR,       72,1961,"63,237","1,002,306",     15.85,"598,222",9.46,"404,084","4,428,000",     70.02,0.37
2-05803-0985,4445 POST ROAD,FIELDSTON,D4  -ELEVATOR,       68,1940,"62,088","1,126,276",     18.14,"709,666",11.43,"416,610","3,182,000",     51.25,2-05827-1620,244 FIELDSTON TERRACE,FIELDSTON,D1  -ELEVATOR,       72,1961,"63,237","1,116,765",     17.66,"673,474",10.65,"443,291","4,428,000",     70.02,0.37,2-05814-1155,210 WEST 251 STREET,FIELDSTON,D1  -ELEVATOR,       70,1960,"75,000","1,360,500",     18.14,"757,500",10.10,"603,000","5,969,000",     79.59,0.26,2-05834-3001,6255 BROADWAY,FIELDSTON,D1  -ELEVATOR,       50,1958,"55,400","1,021,576",     18.44,"595,550",10.75,"426,026","3,692,000",     66.64,0.53
2-05826-1685,255 FIELDSTON TERRACE,FIELDSTON,D4  -ELEVATOR,       76,1965,"85,523","1,428,234",     16.70,"842,402",9.85,"585,833","4,394,000",     51.38,2-05864-0516,6555 BROADWAY,RIVERDALE,D1  -ELEVATOR,       73,1961,"62,570","1,019,891",     16.30,"539,353",8.62,"480,538","6,553,000",    104.73,0.71,2-05834-3001,6255 BROADWAY,FIELDSTON,D1  -ELEVATOR,       50,1958,"55,400","941,800",     17.00,"508,018",9.17,"433,782","3,692,000",     66.64,0.12,2-05814-1155,210 WEST 251 STREET,FIELDSTON,D1  -ELEVATOR,       70,1960,"75,000","1,252,500",     16.70,"639,000",8.52,"613,500","5,969,000",     79.59,0.18
2-05835-3037,6291 BROADWAY,FIELDSTON,C6  -WALK-UP,       42,1958,"32,400","578,340",     17.85,"316,872",9.78,"261,468","1,990,000",     61.42,2-05825-1501,221 WEST 251 STREET,FIELDSTON,C1  -WALK-UP,       13,1926,"15,200","269,496",     17.73,"150,176",9.88,"119,320","671,000",     44.14,0.16,2-05825-1572,6211 BROADWAY,FIELDSTON,C1  -WALK-UP,       44,1920,"42,500","758,625",     17.85,"415,650",9.78,"342,975","2,056,000",     48.38,0.16,2-05825-1554,6225 BROADWAY,FIELDSTON,C9  -WALK-UP,       96,1950,"78,825","1,422,791",     18.05,"778,003",9.87,"644,789","6,209,000",     78.77,0.16
2-05836-3250,5235 POST ROAD,FIELDSTON,D4  -ELEVATOR,       68,1964,"57,414","1,164,356",     20.28,"488,593",8.51,"675,763","5,248,000",     91.41,2-05864-0516,6555 BROADWAY,RIVERDALE,D1  -ELEVATOR,       73,1961,"62,570","1,243,266",     19.87,"532,471",8.51,"710,795","6,553,000",    104.73,0.57,2-05814-1155,210 WEST 251 STREET,FIELDSTON,D1  -ELEVATOR,       70,1960,"75,000","1,520,250",     20.27,"630,750",8.41,"889,500","5,969,000",     79.59,0.34,2-05827-1620,244 FIELDSTON TERRACE,FIELDSTON,D1  -ELEVATOR,       72,1961,"63,237","1,251,460",     19.79,"567,236",8.97,"684,224","4,428,000",     70.02,0.2
2-05845-1825,5500 FIELDSTON ROAD,RIVERDALE,D4  -ELEVATOR,      188,1960,"263,206","4,261,305",     16.19,"2,184,610",8.30,"2,076,695","15,468,000",     58.77,2-05864-0516,6555 BROADWAY,RIVERDALE,D1  -ELEVATOR,       73,1961,"62,570","1,007,377",     16.10,"501,186",8.01,"506,191","6,553,000",    104.73,0.35,2-05834-3001,6255 BROADWAY,FIELDSTON,D1  -ELEVATOR,       50,1958,"55,400","930,166",     16.79,"474,778",8.57,"455,388","3,692,000",     66.64,0.34,2-05780-0940,3900 GREYSTONE AVENUE,RIVERDALE,D1  -ELEVATOR,      127,1928,"134,703","2,180,842",     16.19,"1,118,035",8.30,"1,062,807","8,191,000",     60.81,0.95
2-05845-1863,5425 VALLES AVENUE,RIVERDALE,D4  -ELEVATOR,      109,1965,"110,000","1,854,600",     16.86,"1,019,700",9.27,"834,900","6,277,000",     57.06,2-02309-0001,112 LINCOLN AVENUE,MOTT HAVEN/PORT MORRIS,D7  -ELEVATOR,       77,1920,"89,275","1,524,817",     17.08,"856,147",9.59,"668,670","5,045,000",     56.51,6.68,2-05798-0086,3640 JOHNSON AVENUE,RIVERDALE,D7  -ELEVATOR,       86,1954,"120,650","2,007,616",     16.64,"1,264,412",10.48,"743,204","5,570,000",     46.17,1.14,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
2-05855-2239,5730 MOSHOLU AVENUE,RIVERDALE,D4  -ELEVATOR,       43,1963,"33,000","704,880",     21.36,"274,890",8.33,"429,990","3,361,000",    101.85,2-05864-0516,6555 BROADWAY,RIVERDALE,D1  -ELEVATOR,       73,1961,"62,570","1,267,043",     20.25,"527,465",8.43,"739,577","6,553,000",    104.73,0.19,2-05834-3001,6255 BROADWAY,FIELDSTON,D1  -ELEVATOR,       50,1958,"55,400","1,160,630",     20.95,"498,046",8.99,"662,584","3,692,000",     66.64,0.48,2-05814-1155,210 WEST 251 STREET,FIELDSTON,D1  -ELEVATOR,       70,1960,"75,000","1,548,750",     20.65,"624,750",8.33,"924,000","5,969,000",     79.59,0.76
2-05856-0378,6485 BROADWAY,RIVERDALE,D4  -ELEVATOR,      129,1961,"127,000","2,125,980",     16.74,"1,148,080",9.04,"977,900","7,339,000",     57.79,2-05864-0516,6555 BROADWAY,RIVERDALE,D1  -ELEVATOR,       73,1961,"62,570","1,047,422",     16.74,"495,554",7.92,"551,867","6,553,000",    104.73,0.08,2-03093-0020,750 EAST 179 STREET,EAST TREMONT,D6  -ELEVATOR,      153,1975,"145,330","2,438,637",     16.78,"1,380,635",9.50," 1,058,002","8,576,000",     59.01,4.14,2-05920-0687,699 WEST 239 STREET,RIVERDALE,D1  -ELEVATOR,      132,1962,"162,000","2,523,960",     15.58,"1,274,940",7.87,"1,249,020","13,584,000",     83.85,1.38
2-05859-0297,5715 MOSHOLU AVENUE,RIVERDALE,D4  -ELEVATOR,       54,1962,"46,500","830,490",     17.86,"310,620",6.68,"519,870","3,958,000",     85.12,2-05851-2105,6425 BROADWAY,RIVERDALE,D3  -ELEVATOR,       57,1974,"52,100","604,360",     11.60,"169,846",3.26,"434,514","5,518,000",    105.91,0.22,2-05723-0100,500 KAPPOCK STREET,RIVERDALE,D1  -ELEVATOR,       82,1950,"64,142","1,436,781",     22.40,"639,496",9.97,"797,285","7,301,000",    113.83,2.13,2-05864-0516,6555 BROADWAY,RIVERDALE,D1  -ELEVATOR,       73,1961,"62,570","1,117,500",     17.86,"417,968",6.68,"699,533","6,553,000",    104.73,0.17
2-05864-0526,6535 BROADWAY,RIVERDALE,D4  -ELEVATOR,       60,1969,"60,829","1,206,847",     19.84,"700,142",11.51,"506,706","3,934,000",     64.67,2-05864-0516,6555 BROADWAY,RIVERDALE,D1  -ELEVATOR,       73,1961,"62,570","1,290,819",     20.63,"516,203",8.25,"774,617","6,553,000",    104.73,0,2-04340-0078,2275 BARKER AVENUE,BRONXDALE,D1  -ELEVATOR,       60,1928,"63,510","1,209,230",     19.04,"166,396",2.62," 1,042,834","3,792,000",     59.71,3.5,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
2-05873-1042,6601 BROADWAY,RIVERDALE,D4  -ELEVATOR,       72,1958,"92,640","1,622,126",     17.51,"684,610",7.39,"937,517","7,105,000",     76.69,2-05864-0516,6555 BROADWAY,RIVERDALE,D1  -ELEVATOR,       73,1961,"62,570","1,070,573",     17.11,"468,649",7.49,"601,923","6,553,000",    104.73,0.11,2-05834-3001,6255 BROADWAY,FIELDSTON,D1  -ELEVATOR,       50,1958,"55,400","986,674",     17.81,"445,416",8.04,"541,258","3,692,000",     66.64,0.71,2-05814-1155,210 WEST 251 STREET,FIELDSTON,D1  -ELEVATOR,       70,1960,"75,000","1,313,250",     17.51,"554,250",7.39,"759,000","5,969,000",     79.59,1
2-05881-1088,6645 BROADWAY,RIVERDALE,D4  -ELEVATOR,       63,1959,"54,635","1,136,408",     20.80,"454,563",8.32,"681,845","5,316,000",     97.30,2-05864-0516,6555 BROADWAY,RIVERDALE,D1  -ELEVATOR,       73,1961,"62,570","1,277,054",     20.41,"585,030",9.35,"692,024","6,553,000",    104.73,0.21,2-05827-1620,244 FIELDSTON TERRACE,FIELDSTON,D1  -ELEVATOR,       72,1961,"63,237","1,285,608",     20.33,"620,355",9.81,"665,253","4,428,000",     70.02,0.96,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
2-05887-1348,6200 RIVERDALE AVENUE,RIVERDALE,D4  -ELEVATOR,       63,1959,"62,601","1,198,809",     19.15,"551,515",8.81,"647,294","4,979,000",     79.54,2-05851-2105,6425 BROADWAY,RIVERDALE,D3  -ELEVATOR,       57,1974,"52,100","1,115,982",     21.42,"413,153",7.93,"702,829","5,518,000",    105.91,0.57,2-04340-0078,2275 BARKER AVENUE,BRONXDALE,D1  -ELEVATOR,       60,1928,"63,510","1,025,051",     16.14,"231,812",3.65,"793,240","3,792,000",     59.71,3.89,,,,,         ,,          ,          ,          ,          ,          ,          ,          ,          ,         
2-05891-1601,6300 RIVERDALE AVENUE,RIVERDALE,D4  -ELEVATOR,       64,1962,"80,000","1,293,600",     16.17,"612,800",7.66,"680,800","5,071,000",     63.39,2-05864-0516,6555 BROADWAY,RIVERDALE,D1  -ELEVATOR,       73,1961,"62,570","1,011,757",     16.17,"479,286",7.66,"532,471","6,553,000",    104.73,0.46,2-05874-1028,6629 BROADWAY,RIVERDALE,D1  -ELEVATOR,       84,1962,"76,009","1,194,861",     15.72,"444,653",5.85,"750,209","7,835,000",    103.08,0.32,2-05950-0430,5535 NETHERLAND AVENUE,RIVERDALE,D1  -ELEVATOR,      168,1948,"175,726","3,085,749",     17.56,"1,409,323",8.02,"1,676,426","13,538,000",     77.04,0.7
2-05901-0001,3333 HENRY HUDSON PARKWAY W,RIVERDALE,D4  -ELEVATOR,      441,1970,"718,399","13,247,278",     18.44,"5,675,352",7.90,"7,571,925","57,987,000",     80.72,2-05796-0117,3620 OXFORD AVENUE,RIVERDALE,D7  -ELEVATOR,       32,2005,"66,142","1,219,658",     18.44,"593,955",8.98,"625,703","8,553,000",    129.31,0.35,2-05787-0137,3220 NETHERLAND AVENUE,RIVERDALE,D1  -ELEVATOR,       85,1954,"100,498","1,949,661",     19.40,"839,158",8.35," 1,110,503","7,573,000",     75.35,0.2,2-05796-0129,3660 OXFORD AVENUE,RIVERDALE,D3  -ELEVATOR,       77,1967,"112,694","2,075,823",     18.42,"928,599",8.24,"1,147,225","5,478,000",     48.61,0.35
2-05902-0193,3515 HENRY HUDSON PARKWAY W,RIVERDALE,D4  -ELEVATOR,       79,1954,"104,000","1,980,160",     19.04,"1,041,040",10.01,"939,120","7,237,000",     69.59,2-05732-0941,2728 HENRY HUDSON PARKWAY E,RIVERDALE,D1  -ELEVATOR,      121,1928,"158,408","2,743,627",     17.32,"1,690,213",10.67," 1,053,413","9,369,000",     59.14,0.37,2-05904-0267,600 WEST 239 STREET,RIVERDALE,D1  -ELEVATOR,       90,1956,"98,681","1,905,530",     19.31,"1,016,414",10.30,"889,116","6,826,000",     69.17,0.2,2-05793-0467,3555 OXFORD AVENUE,RIVERDALE,D1  -ELEVATOR,       57,1960,"72,553","1,381,409",     19.04,"726,256",10.01,"655,154","5,715,000",     78.77,0.2
2-05904-0086,3755 HENRY HUDSON PARKWAY W,RIVERDALE,D4  -ELEVATOR,       92,1961,"151,800","2,706,594",     17.83,"1,569,612",10.34,"1,136,982","8,651,000",     56.99,2-05796-0129,3660 OXFORD AVENUE,RIVERDALE,D3  -ELEVATOR,       77,1967,"112,694","1,954,114",     17.34,"946,630",8.40," 1,007,484","5,478,000",     48.61,0.16,2-05907-0352,3800 INDEPENDENCE AVENUE,RIVERDALE,D1  -ELEVATOR,       72,1970,"84,925","1,521,007",     17.91,"733,752",8.64,"787,255","6,057,000",     71.32,0.08,2-05920-0670,3801 HUDSON MANOR TERRACE,RIVERDALE,D1  -ELEVATOR,      135,1960,"152,400","2,717,292",     17.83,"1,289,304",8.46,"1,427,988","14,798,000",     97.10,0.23
2-05904-0100,3725 HENRY HUDSON PARKWAY W,RIVERDALE,D4  -ELEVATOR,       86,1952,"116,424","2,328,480",     20.00,"1,210,810",10.40,"1,117,670","8,687,000",     74.62,2-05732-0941,2728 HENRY HUDSON PARKWAY E,RIVERDALE,D1  -ELEVATOR,      121,1928,"158,408","2,897,282",     18.29,"1,751,992",11.06," 1,145,290","9,369,000",     59.14,0.57,2-05904-0267,600 WEST 239 STREET,RIVERDALE,D1  -ELEVATOR,       90,1956,"98,681","2,000,264",     20.27,"1,055,887",10.70,"944,377","6,826,000",     69.17,0,2-05793-0467,3555 OXFORD AVENUE,RIVERDALE,D1  -ELEVATOR,       57,1960,"72,553","1,451,060",     20.00,"754,551",10.40,"696,509","5,715,000",     78.77,0.22
